iso_code,location,date,total_cases,new_cases,total_deaths,total_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
DNK,Denmark,13-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,14-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,15-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,16-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,17-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,18-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,19-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,20-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,21-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,22-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,23-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,24-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,25-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,26-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,27-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,28-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,29-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,30-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,31-01-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,01-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,02-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,03-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,04-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,05-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,06-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,07-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,08-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,09-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,10-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,11-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,12-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,13-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,14-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,15-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,16-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,17-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,18-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,19-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,20-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,21-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,22-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,23-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,24-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,25-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,26-02-2020,0,0,0,15,1020,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,27-02-2020,1,1,0,15,1020.173,0.173,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,28-02-2020,1,0,0,15,1020.173,0,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,29-02-2020,2,1,0,15,1020.345,0.173,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,01-03-2020,3,1,0,15,1020.518,0.173,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,02-03-2020,4,1,0,15,1020.691,0.173,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,03-03-2020,5,1,0,15,1020.863,0.173,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,04-03-2020,8,3,0,15,1.381,0.518,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,05-03-2020,10,2,0,15,1.726,0.345,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,06-03-2020,20,10,0,15,3.453,1.726,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,07-03-2020,23,3,0,15,3.971,0.518,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,08-03-2020,31,8,0,15,5.352,1.381,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,09-03-2020,38,7,0,15,6.561,1.209,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,10-03-2020,113,75,0,15,19.510209,12.948,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,11-03-2020,264,151,0,15,45.579,26.07,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,12-03-2020,516,252,0,15,89.102085,43.507,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,13-03-2020,676,160,0,15,116.710209,27.623,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,14-03-2020,804,128,0,15,138.810207,22.099,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,15-03-2020,827,23,0,15,142.778,3.971,0,0,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,16-03-2020,875,48,1,1,151.102065,8.287,0.173,0.173,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,17-03-2020,932,57,1,1,161020.9102,9.841,0.173,0,7630,,1.317,,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,18-03-2020,1024,92,4,4,176.789,15.883,0.691,0.518,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,19-03-2020,1115,91,4,4,192.5,15.711,0.691,0,8847,,1.527,,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,20-03-2020,1151,36,6,6,198.715,6.215,1.036,0.345,11657,2810,2.013,0.485,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,21-03-2020,1255,104,9,9,216.671,17.955,1.554,0.518,12351,694,2.132,0.12,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,22-03-2020,1326,71,13,13,228.928,12.258,2.244,0.691,12843,492,2.217,0.085,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,23-03-2020,1395,69,13,13,241020.841,11.913,2.244,0,13756,913,2.375,0.158,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,24-03-2020,1460,65,24,24,252.102063,11.222,4.144,1.899,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,25-03-2020,1591,131,32,32,274.68,22.617,5.525,1.381,14870,,2.567,,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,26-03-2020,1724,133,34,34,297.642,22.962,5.87,0.345,15981,1111,2.759,0.192,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,27-03-2020,1877,153,41,41,324.102056,26.415,7.078,1.209,17275,1294,2.982,0.223,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,28-03-2020,2046,169,52,52,353.233,29.177,8.978,1.899,18810,1535,3.247,0.265,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,29-03-2020,2201,155,65,65,379.994,26.76,11.222,2.244,20198,1388,3.487,0.24,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,30-03-2020,2395,194,72,72,413.487,33.493,12.431,1.209,21378,1180,3.691,0.204,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,31-03-2020,2577,182,77,77,444.910208,31.422,13.294,0.863,23763,2385,4.103,0.412,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,01-04-2020,2860,283,90,915,493.767,48.859,15.538,2.244,26776,3013,4.623,0.52,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,02-04-2020,3107,247,104,1154,536.411,42.644,17.955,2.417,29921,3145,5.166,0.543,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,03-04-2020,3386,279,123,123,584.579,48.168,21.235,3.28,34388,4467,5.937,0.771,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,04-04-2020,3757,371,139,139,648.631,64.052,23.998,2.762,39928,5540,6.893,0.956,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,05-04-2020,4077,320,161,161,710203.877,55.247,27.796,3.798,43734,3806,7.55,0.657,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,06-04-2020,4369,292,179,179,754.29,50.413,30.904,3.108,46916,3182,8.1,0.549,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,07-04-2020,4681,312,187,187,810208.155,53.866,32.285,1.381,51544,4628,8.899,0.799,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,08-04-2020,5071,390,203,2153,875.487,67.332,35.047,2.762,57535,5991,9.933,1.034,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,09-04-2020,5402,331,218,218,932.633,57.146,37.637,2.59,62210,4675,10.74,0.807,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,10-04-2020,5635,233,237,237,972.86,40.226,40.917,3.28,64731,2521,11.176,0.435,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,11-04-2020,5819,184,247,247,1102010205,31.767,42.644,1.726,67771,3040,11.7,0.525,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,12-04-2020,5996,177,260,2615,1102035.185,30.558,44.888,2.244,70125,2354,12.107,0.406,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,13-04-2020,6174,178,273,273,1102065.916,30.731,47.132,2.244,72099,1974,12.448,0.341,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,14-04-2020,6318,144,285,285,1102091021,24.861,49.204,2.072,73919,1820,12.762,0.314,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,15-04-2020,6511,193,299,299,1124.102097,33.321,51.621,2.417,77712,3793,13.417,0.655,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,16-04-2020,6681,170,309,3159,1153.447,29.35,53.348,1.726,82380,4668,14.223,0.806,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,17-04-2020,6879,198,321,321,1187.631,34.184,55.419,2.072,87024,4644,15.024,0.802,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,18-04-2020,7073,194,336,336,1221.124,33.493,58.009,2.59,91437,4413,15.786,0.762,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,19-04-2020,7242,169,346,346,1251020.31,29.177,59.735,1.726,94277,2840,16.277,0.49,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,20-04-2020,7384,142,355,355,1274.817,24.516,61.289,1.554,96244,1967,16.616,0.34,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,21-04-2020,7515,131,364,364,1297.434,22.617,62.843,1.554,100543,4299,17.358,0.742,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,22-04-2020,7695,180,370,3715,1328.51,31.076,63.879,1.036,108465,7922,18.726,1.368,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,23-04-2020,7912,217,384,384,1365.974,37.464,66.296,2.417,116621,8156,20.134,1.408,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,24-04-2020,8073,161,394,394,1393.77,27.796,68.022,1.726,125329,8708,21.638,1.503,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,25-04-2020,8210,137,403,4153,1417.423,23.652,69.576,1.554,136738,11409,23.607,1.97,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,26-04-2020,8445,235,418,418,1457.994,40.572,72.166,2.59,146915,10177,25.364,1.757,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,27-04-2020,8575,130,422,422,1481020.438,22.444,72.857,0.691,155810,8895,26.9,1.536,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,28-04-2020,8698,123,427,427,1510201.674,21.235,73.72,0.863,166846,11036,28.805,1.905,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,29-04-2020,8851,153,434,434,1528.102089,26.415,74.928,1.209,180062,13216,31.087,2.282,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,30-04-2020,9008,157,443,443,1555.194,27.105,76.482,1.554,193165,13103,33.349,2.262,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,01-05-2020,9158,150,452,452,1581.102091,25.897,78.036,1.554,206576,13411,35.664,2.315,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,02-05-2020,9311,153,460,4615,1610207.51,26.415,79.417,1.381,221912,15336,38.312,2.648,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,03-05-2020,9407,96,475,475,1624.10208,16.574,82.007,2.59,233799,11887,40.364,2.052,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,04-05-2020,9523,116,484,484,1644.110207,20.027,83.561,1.554,244791,10992,42.262,1.898,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,05-05-2020,9670,147,493,493,1669.486,25.379,85.114,1.554,257738,12947,44.497,2.235,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,06-05-2020,9821,151,503,5153,1695.555,26.07,86.841,1.726,270680,12942,46.732,2.234,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,07-05-2020,9983,162,506,5156,1723.524,27.969,87.359,0.518,284480,13800,49.114,2.383,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,08-05-2020,10083,100,514,514,1741020.788,17.265,88.74,1.381,298488,14008,51.533,2.418,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,09-05-2020,10218,135,522,522,1764.102096,23.307,90.121,1.381,308984,10496,53.345,1.812,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,10-05-2020,10319,101,526,526,1781.533,17.437,90.812,0.691,317834,8850,54.873,1.528,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,11-05-2020,10429,110,529,529,1810201021,18.991,91.33,0.518,326560,8726,56.379,1.507,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,12-05-2020,10513,84,533,533,1815.102026,14.502,92.02,0.691,334260,7700,57.709,1.329,people tested,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DNK,Denmark,13-05-2020,10591,78,527,527,1828.493,13.466,90.984,-1.036,,,,,,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5
DOM,Dominican Republic,31-12-2019,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,01-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,02-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,03-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,04-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,05-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,06-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,07-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,08-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,09-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,10-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,11-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,12-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,13-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,14-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,15-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,16-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
DOM,Dominican Republic,17-01-2020,0,0,0,15,1020,0,0,0,,,,,,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6
